host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_thumbnail_url;host_picture_url;host_neighbourhood;host_listings_count;host_total_listings_count;host_verifications;host_has_profile_pic;host_identity_verified;street;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude;longitude;is_location_exact;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;square_feet;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;calendar_last_scraped;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;requires_license;license;jurisdiction_names;instant_bookable;is_business_travel_ready;cancellation_policy;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;ano;mes;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;number_of_reviews_ltm;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms
within an hour;100%;;f;https://a0.muscache.com/im/pictures/user/e29d2c20-f4e7-45d9-bb27-83e37f8dc7a1.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/e29d2c20-f4e7-45d9-bb27-83e37f8dc7a1.jpg?aki_policy=profile_x_medium;Ipanema;2.0;2.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio;Rio de Janeiro;22411-030;Rio De Janeiro;Rio, Brazil;BR;Brazil;-2.298.229.706.104.730;-4.320.026.240.448.820;t;Apartment;Private room;2;2.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Breakfast,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";;$256.00;;;;$171.00;1;$0.00;3;1125;3 months ago;t;29;59;89;364;14/04/2018;10;29/09/2012;15/08/2016;87.0;9.0;8.0;10.0;10.0;10.0;8.0;f;;;f;f;moderate;t;t;2;0.15;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/72111/profile_pic/1264036048/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/72111/profile_pic/1264036048/original.jpg?aki_policy=profile_x_medium;São Conrado;1.0;1.0;['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;São Conrado;São Conrado;;Rio de Janeiro;Rio de Janeiro;22610-080;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.299.629.619.146.040;-4.326.018.293.505.350;t;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Gym,Breakfast,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo}";269.0;$311.00;;;;;1;$0.00;2;7;16 months ago;t;29;59;89;364;15/04/2018;12;09/03/2011;14/08/2016;90.0;9.0;9.0;9.0;10.0;9.0;10.0;f;;;f;f;strict;t;t;1;0.14;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/1449468/profile_pic/1357161683/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1449468/profile_pic/1357161683/original.jpg?aki_policy=profile_x_medium;Ipanema;1.0;1.0;['phone', 'reviews'];t;f;Rio, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio;Rio de Janeiro;22411;Rio De Janeiro;Rio, Brazil;BR;Brazil;-2.298.414.458.082.780;-43.203.370.253.625.600;t;Apartment;Private room;3;2.0;1.0;2.0;Real Bed;"{""Cable TV"",Internet,Wifi,Kitchen}";0.0;$157.00;$1,600.00;$1,900.00;$2,000.00;$50.00;1;$150.00;3;30;12 months ago;t;30;60;90;365;14/04/2018;5;04/03/2016;13/02/2018;76.0;8.0;8.0;9.0;8.0;10.0;8.0;f;;;t;f;strict;t;t;1;0.19;2018;4;;;;;;;;;;
within an hour;100%;;t;https://a0.muscache.com/im/users/1450861/profile_pic/1327670806/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1450861/profile_pic/1327670806/original.jpg?aki_policy=profile_x_medium;Ipanema;6.0;6.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id'];t;t;Rio, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio;Rio de Janeiro;22080;Rio De Janeiro;Rio, Brazil;BR;Brazil;-22.988.314.656.046.200;-4.319.115.183.208.570;t;Apartment;Entire home/apt;6;2.0;3.0;5.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer}";484.0;$1,499.00;$7,000.00;$30,000.00;$250.00;$180.00;1;$0.00;4;1125;5 months ago;t;30;60;90;365;15/04/2018;16;27/03/2012;22/08/2016;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;;;f;f;strict;f;t;6;0.22;2018;4;;;;;;;;;;
within an hour;100%;;t;https://a0.muscache.com/im/pictures/b6ae525a-fd1d-451f-922e-8ee6dfa2a16f.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/b6ae525a-fd1d-451f-922e-8ee6dfa2a16f.jpg?aki_policy=profile_x_medium;Copacabana;11.0;11.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22071-060;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-229.814.200.077.112;-4.319.220.499.851.100;t;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}";0.0;$171.00;;;$650.00;$150.00;1;$0.00;3;90;3 weeks ago;t;29;47;47;299;14/04/2018;13;19/12/2011;26/08/2015;98.0;9.0;10.0;10.0;10.0;9.0;10.0;f;;;f;f;strict;t;t;8;0.17;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/pictures/user/c8d37540-e8de-4023-b26a-b27f5ad7c1d5.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/c8d37540-e8de-4023-b26a-b27f5ad7c1d5.jpg?aki_policy=profile_x_medium;Copacabana;3.0;3.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22421-000;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.981.872.289.372.300;-43.209.925.075.196.700;t;Apartment;Entire home/apt;4;3.0;3.0;4.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Elevator,Washer,Dryer}";;$2,178.00;$37,668.00;$123,278.00;$2,055.00;$514.00;4;$342.00;7;90;10 months ago;t;30;60;90;365;15/04/2018;1;25/06/2013;25/06/2013;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;;;f;f;strict;t;t;3;0.02;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/1454269/profile_pic/1322667625/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1454269/profile_pic/1322667625/original.jpg?aki_policy=profile_x_medium;Ipanema;1.0;1.0;['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22411-030;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.980.323.488.693.000;-43.203.344.957.216.500;f;Apartment;Private room;5;2.0;1.0;3.0;Real Bed;"{""Cable TV"",Wifi,Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Breakfast,Elevator,""Buzzer/wireless intercom""}";;$342.00;;;;;1;$0.00;1;760;never;t;30;60;90;365;15/04/2018;0;;;;;;;;;;f;;;f;f;flexible;f;f;1;;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/990633/profile_pic/1313716864/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/990633/profile_pic/1313716864/original.jpg?aki_policy=profile_x_medium;Barra da Tijuca;1.0;1.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Barra da Tijuca;Barra da Tijuca;;Rio de Janeiro;Rio de Janeiro;22620-172;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-23.011.648.567.536.200;-4.332.647.240.097.130;t;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer}";0.0;$410.00;$3,415.00;$10,245.00;$3,415.00;;1;$0.00;5;365;5 months ago;t;30;60;90;365;14/04/2018;0;;;;;;;;;;f;;;f;f;strict;f;f;1;;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/pictures/23f0d569-12e3-4fb6-8a07-7c0c1229a393.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/23f0d569-12e3-4fb6-8a07-7c0c1229a393.jpg?aki_policy=profile_x_medium;;1.0;1.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;;Jacarepaguá;;Rio de Janeiro;Rio de Janeiro;22780;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.959.961.738.538.600;-43.421.225.523.718.200;f;House;Entire home/apt;16;5.0;6.0;8.0;Real Bed;"{TV,Internet,Wifi,Pool,Kitchen,""Free parking on premises"",""Family/kid friendly"",""Suitable for events"",Washer,Essentials,Shampoo}";;$591.00;;;;;4;$42.00;4;365;20 months ago;t;0;0;0;0;15/04/2018;0;;;;;;;;;;f;;;f;f;strict;t;f;1;;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/496656/profile_pic/1304733995/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/496656/profile_pic/1304733995/original.jpg?aki_policy=profile_x_medium;Botafogo;8.0;8.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Botafogo;Botafogo;;Rio de Janeiro;Rio de Janeiro;22251-020;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.941.752.610.258.000;-43.188.003.053.555.100;t;House;Private room;2;2.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,Wifi,Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Washer,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Host greets you""}";;$99.00;$500.00;$1,600.00;;;1;$80.00;3;200;5 months ago;t;30;60;90;365;15/04/2018;15;26/02/2012;12/07/2017;89.0;9.0;9.0;9.0;9.0;9.0;9.0;f;;;f;f;strict;t;t;8;0.2;2018;4;;;;;;;;;;
within a day;86%;;f;https://a0.muscache.com/im/users/1464031/profile_pic/1322816104/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1464031/profile_pic/1322816104/original.jpg?aki_policy=profile_x_medium;Santa Teresa;4.0;4.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Santa Teresa;Santa Teresa;;Rio de Janeiro;Rio de Janeiro;20230-015;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.291.574.352.658.190;-4.318.425.320.626.960;t;Apartment;Entire home/apt;2;1.0;0.0;2.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Family/kid friendly""}";0.0;$526.00;$1,305.00;$2,737.00;$842.00;$168.00;2;$0.00;1;365;2 months ago;t;30;60;90;365;15/04/2018;3;26/01/2012;15/09/2013;90.0;10.0;7.0;9.0;10.0;9.0;9.0;f;;;f;f;strict;f;f;4;0.04;2018;4;;;;;;;;;;
within an hour;100%;;t;https://a0.muscache.com/im/pictures/b6ae525a-fd1d-451f-922e-8ee6dfa2a16f.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/b6ae525a-fd1d-451f-922e-8ee6dfa2a16f.jpg?aki_policy=profile_x_medium;Copacabana;11.0;11.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22071-060;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.980.967.114.868.200;-431.919.358.744.463;t;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",""Buzzer/wireless intercom"",""Suitable for events"",""Fire extinguisher"",Essentials,Shampoo,Hangers}";0.0;$191.00;;;$650.00;$150.00;2;$75.00;5;90;3 weeks ago;t;27;57;87;362;14/04/2018;20;18/01/2012;31/01/2017;96.0;10.0;10.0;10.0;10.0;9.0;10.0;f;;;f;f;strict;t;t;8;0.26;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/pictures/1d90dde0-1104-4e88-8180-e61f31739827.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/1d90dde0-1104-4e88-8180-e61f31739827.jpg?aki_policy=profile_x_medium;Lagoa;1.0;1.0;['email', 'phone', 'facebook'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Lagoa;Lagoa;;Rio de Janeiro;Rio de Janeiro;22471-003;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.297.334.479.743.850;-4.320.702.499.511.830;t;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Elevator,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Window guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you"",""Lake access""}";;$229.00;;;$1,000.00;$130.00;4;$0.00;3;80;2 weeks ago;t;28;58;88;88;15/04/2018;0;;;;;;;;;;f;;;f;f;strict;t;t;1;;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/1470188/profile_pic/1441560401/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1470188/profile_pic/1441560401/original.jpg?aki_policy=profile_x_medium;Flamengo;2.0;2.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Flamengo;Flamengo;;Rio de Janeiro;Rio de Janeiro;;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.936.629.437.353.400;-4.317.659.614.019.240;f;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,""translation missing: en.hosting_amenity_50"",""Window guards"",""Bed linens""}";0.0;$222.00;$1,810.00;;$342.00;$171.00;2;$102.00;2;15;4 weeks ago;t;15;27;39;286;14/04/2018;32;23/06/2012;13/02/2018;92.0;10.0;10.0;10.0;10.0;10.0;9.0;f;;;t;f;strict;t;t;2;0.45;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/pictures/b580a029-c664-4f01-9568-cdd9ff22b592.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/b580a029-c664-4f01-9568-cdd9ff22b592.jpg?aki_policy=profile_x_medium;Copacabana;3.0;3.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio;Rio de Janeiro;22071-100;Rio De Janeiro;Rio, Brazil;BR;Brazil;-22.984.006.327.251.300;-4.319.378.089.346.310;f;Apartment;Entire home/apt;10;2.0;1.0;10.0;Futon;"{TV,""Cable TV"",""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,Hangers,""Bed linens""}";;$249.00;;$2,806.00;$1,000.00;$180.00;1;$50.00;3;365;2 months ago;t;29;59;89;364;14/04/2018;4;06/03/2014;11/02/2016;70.0;7.0;9.0;8.0;7.0;8.0;8.0;f;;;f;f;strict;f;f;3;0.08;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/users/1243921/profile_pic/1425756053/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1243921/profile_pic/1425756053/original.jpg?aki_policy=profile_x_medium;Copacabana;2.0;2.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22011-040;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.206.973.042.880;-43.174.693.591.515.600;t;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Hangers,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Hot water"",""Long term stays allowed""}";;$154.00;;$8,879.00;$683.00;$307.00;2;$120.00;1;365;a week ago;t;30;60;90;90;14/04/2018;44;06/01/2012;15/10/2017;90.0;8.0;9.0;10.0;9.0;9.0;8.0;f;;;t;f;flexible;f;f;1;0.58;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/pictures/user/310ba5c0-491a-4bc1-82d1-9a3b1cb3053f.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/310ba5c0-491a-4bc1-82d1-9a3b1cb3053f.jpg?aki_policy=profile_x_medium;Copacabana;41.0;41.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22011-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.962.146.244.510.700;-43.174.398.824.213.500;t;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Room-darkening shades"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide entryway"",Beachfront}";0.0;$181.00;$1,500.00;$5,600.00;$800.00;$140.00;2;$80.00;2;89;today;t;30;60;90;365;15/04/2018;97;03/01/2012;28/01/2018;93.0;9.0;10.0;10.0;10.0;9.0;9.0;f;;;t;f;strict;t;f;16;1.27;2018;4;;;;;;;;;;
within an hour;100%;;t;https://a0.muscache.com/im/users/2163079/profile_pic/1334697434/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2163079/profile_pic/1334697434/original.jpg?aki_policy=profile_x_medium;São Conrado;8.0;8.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;São Conrado;São Conrado;;Rio de Janeiro;Rio de Janeiro;22610-240;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.299.660.148.759.880;-4.326.964.638.692.840;t;Bed and breakfast;Private room;2;1.0;1.0;1.0;Real Bed;"{Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",""Free street parking"",""Family/kid friendly"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";;$102.00;;;$0.00;$20.00;1;$30.00;1;180;today;t;0;0;0;220;15/04/2018;17;08/04/2016;08/01/2018;96.0;10.0;10.0;10.0;10.0;10.0;10.0;f;;;f;f;flexible;f;f;8;0.69;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/181028/profile_pic/1280155296/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/181028/profile_pic/1280155296/original.jpg?aki_policy=profile_x_medium;Acton;2.0;2.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Lapa;Centro;;Rio de Janeiro;Rio de Janeiro;20230-011;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.291.410.551.376.940;-4.318.576.811.966.770;t;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer}";;$232.00;$5,304.00;$17,032.00;$487.00;$122.00;2;$39.00;2;180;5 months ago;t;30;60;90;365;15/04/2018;2;15/07/2012;01/08/2013;50.0;6.0;4.0;4.0;4.0;8.0;4.0;f;;;f;f;flexible;f;f;1;0.03;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/1429181/profile_pic/1321895612/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1429181/profile_pic/1321895612/original.jpg?aki_policy=profile_x_medium;Copacabana;31.0;31.0;['email', 'phone', 'reviews', 'manual_offline', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22020-020;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.557.450.660.160;-4.317.722.601.487.890;t;Apartment;Private room;4;0.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Host greets you""}";;$229.00;;;;;4;$0.00;1;90;2 days ago;t;30;60;90;365;14/04/2018;22;28/02/2012;03/01/2018;89.0;9.0;9.0;10.0;10.0;10.0;9.0;f;;;f;f;strict;f;f;31;0.29;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/1429181/profile_pic/1321895612/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1429181/profile_pic/1321895612/original.jpg?aki_policy=profile_x_medium;Copacabana;31.0;31.0;['email', 'phone', 'reviews', 'manual_offline', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22021-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.285.775.825.760;-4.317.575.309.203.550;t;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",""Long term stays allowed"",""Host greets you""}";;$79.00;;$1,000.00;;;2;$0.00;1;90;2 days ago;t;22;37;67;342;14/04/2018;72;06/04/2012;03/04/2018;93.0;10.0;9.0;10.0;10.0;9.0;9.0;f;;;f;f;moderate;f;f;31;0.98;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/1429181/profile_pic/1321895612/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1429181/profile_pic/1321895612/original.jpg?aki_policy=profile_x_medium;Copacabana;31.0;31.0;['email', 'phone', 'reviews', 'manual_offline', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22020-020;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.967.371.177.975.100;-43.178.056.889.956.500;t;Apartment;Private room;3;;1.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Host greets you""}";;$150.00;;;;;3;$0.00;1;90;2 days ago;t;30;60;90;365;14/04/2018;14;06/01/2012;01/04/2018;97.0;10.0;10.0;10.0;10.0;10.0;9.0;f;;;f;f;moderate;f;f;31;0.18;2018;4;;;;;;;;;;
